linear params: 227809

Starting epoch 1/20...
  batch 900/4465 loss 1.5593
  batch 950/4465 loss 1.6038
  batch 1000/4465 loss 1.5934
  batch 1050/4465 loss 1.7208
  batch 1100/4465 loss 1.6551
  batch 1150/4465 loss 1.6465
  batch 1200/4465 loss 1.5676
  batch 1250/4465 loss 1.5195
  batch 1300/4465 loss 1.5019
  batch 1350/4465 loss 1.5390
  batch 1400/4465 loss 1.8539
  batch 1450/4465 loss 1.7311
  batch 1500/4465 loss 1.6855
  batch 1550/4465 loss 1.5169
  batch 1600/4465 loss 1.6397
  batch 1650/4465 loss 1.7279
  batch 1700/4465 loss 1.6103
  batch 1750/4465 loss 1.6696
  batch 1800/4465 loss 1.5887
  batch 1850/4465 loss 1.5821
  batch 1900/4465 loss 1.5593
  batch 1950/4465 loss 1.5832
  batch 2000/4465 loss 1.5924
  batch 2050/4465 loss 1.7466
  batch 2100/4465 loss 1.5150
  batch 2150/4465 loss 1.6849
  batch 2200/4465 loss 1.6902
  batch 2250/4465 loss 1.5444
  batch 2300/4465 loss 1.6685
  batch 2350/4465 loss 1.6456
  batch 2400/4465 loss 1.6751
  batch 2450/4465 loss 1.6117
  batch 2500/4465 loss 1.5232
  batch 2550/4465 loss 1.5435
  batch 2600/4465 loss 1.4744
  batch 2650/4465 loss 1.6617
  batch 2700/4465 loss 1.5840
  batch 2750/4465 loss 1.4442
  batch 2800/4465 loss 1.5557
  batch 2850/4465 loss 1.6176
  batch 2900/4465 loss 1.6283
  batch 2950/4465 loss 1.5446
  batch 3000/4465 loss 1.6528
  batch 3050/4465 loss 1.7314
  batch 3100/4465 loss 1.6756
  batch 3150/4465 loss 1.5682
  batch 3200/4465 loss 1.7065
  batch 3250/4465 loss 1.6130
  batch 3300/4465 loss 1.6606
  batch 3350/4465 loss 1.7134
  batch 3400/4465 loss 1.5174
  batch 3450/4465 loss 1.4724
  batch 3500/4465 loss 1.5483
  batch 3550/4465 loss 1.7373
  batch 3600/4465 loss 1.7116
  batch 3650/4465 loss 1.6369
  batch 3700/4465 loss 1.5058
  batch 3750/4465 loss 1.4957
  batch 3800/4465 loss 1.5100
  batch 3850/4465 loss 1.5146
  batch 3900/4465 loss 1.5610
  batch 3950/4465 loss 1.4384
  batch 4000/4465 loss 1.4963
  batch 4050/4465 loss 1.6842
  batch 4100/4465 loss 1.5759
  batch 4150/4465 loss 1.7295
  batch 4200/4465 loss 1.5385
  batch 4250/4465 loss 1.7475
  batch 4300/4465 loss 1.6197
  batch 4350/4465 loss 1.5091
  batch 4400/4465 loss 1.5722
  batch 4450/4465 loss 1.6203
  batch 4465/4465 loss 1.5646
ep04/20  train 1.6041  val WAPE 0.1976  time 56.6s
  no improvement (2/4)

Starting epoch 5/20...
  batch 50/4465 loss 1.5667
  batch 100/4465 loss 1.6128
  batch 150/4465 loss 1.5203
  batch 200/4465 loss 1.5277
  batch 250/4465 loss 1.4009
  batch 300/4465 loss 1.6474
  batch 350/4465 loss 1.6757
  batch 400/4465 loss 1.6159
  batch 450/4465 loss 1.4906
  batch 500/4465 loss 1.6221
  batch 550/4465 loss 1.5272
  batch 600/4465 loss 1.6382
  batch 650/4465 loss 1.8046
  batch 700/4465 loss 1.6624
  batch 750/4465 loss 1.6094
  batch 800/4465 loss 1.6422
  batch 850/4465 loss 1.4614
  batch 900/4465 loss 1.8452
  batch 950/4465 loss 1.8395
  batch 1000/4465 loss 1.5861
  batch 1050/4465 loss 1.5482
  batch 1100/4465 loss 1.5278
  batch 1150/4465 loss 1.6138
  batch 1200/4465 loss 1.6451
  batch 1250/4465 loss 1.6215
  batch 1300/4465 loss 1.5925
  batch 1350/4465 loss 1.6296
  batch 1400/4465 loss 1.5401
  batch 1450/4465 loss 1.5332
  batch 1500/4465 loss 1.3853
  batch 1550/4465 loss 1.6369
  batch 1600/4465 loss 1.4302
  batch 1650/4465 loss 1.7109
  batch 1700/4465 loss 1.7006
  batch 1750/4465 loss 1.5855
  batch 1800/4465 loss 1.7958
  batch 1850/4465 loss 1.5768
  batch 1900/4465 loss 1.5684
  batch 1950/4465 loss 1.6309
  batch 2000/4465 loss 1.5900
  batch 2050/4465 loss 1.6439
  batch 2100/4465 loss 1.4360
  batch 2150/4465 loss 1.5004
  batch 2200/4465 loss 1.5726
  batch 2250/4465 loss 1.5727
  batch 2300/4465 loss 1.6556
  batch 2350/4465 loss 1.7302
  batch 2400/4465 loss 1.6841
  batch 2450/4465 loss 1.5178
  batch 2500/4465 loss 1.5201
  batch 2550/4465 loss 1.5682
  batch 2600/4465 loss 1.7613
  batch 2650/4465 loss 1.7669
  batch 2700/4465 loss 1.5441
  batch 2750/4465 loss 1.5469
  batch 2800/4465 loss 1.4944
  batch 2850/4465 loss 1.5815
  batch 2900/4465 loss 1.7091
  batch 2950/4465 loss 1.5278
  batch 3000/4465 loss 1.5725
  batch 3050/4465 loss 1.6845
  batch 3100/4465 loss 1.5946
  batch 3150/4465 loss 1.6618
  batch 3200/4465 loss 1.5741
  batch 3250/4465 loss 1.5625
  batch 3300/4465 loss 1.5071
  batch 3350/4465 loss 1.6630
  batch 3400/4465 loss 1.6053
  batch 3450/4465 loss 1.5035
  batch 3500/4465 loss 1.4837
  batch 3550/4465 loss 1.5516
  batch 3600/4465 loss 1.5897
  batch 3650/4465 loss 1.6876
  batch 3700/4465 loss 1.7875
  batch 3750/4465 loss 1.6382
  batch 3800/4465 loss 1.5164
  batch 3850/4465 loss 1.5730
  batch 3900/4465 loss 1.5937
  batch 3950/4465 loss 1.4239
  batch 4000/4465 loss 1.5468
  batch 4050/4465 loss 1.5562
  batch 4100/4465 loss 1.5202
  batch 4150/4465 loss 1.7529
  batch 4200/4465 loss 1.7693
  batch 4250/4465 loss 1.6055
  batch 4300/4465 loss 1.7319
  batch 4350/4465 loss 1.6788
  batch 4400/4465 loss 1.6647
  batch 4450/4465 loss 1.6527
  batch 4465/4465 loss 1.5340
ep05/20  train 1.6059  val WAPE 0.2094  time 55.8s
  no improvement (3/4)

Starting epoch 6/20...
  batch 50/4465 loss 1.8027
  batch 100/4465 loss 1.6421
  batch 150/4465 loss 1.8145
  batch 200/4465 loss 1.5899
  batch 250/4465 loss 1.6028
  batch 300/4465 loss 1.5261
  batch 350/4465 loss 1.5610
  batch 400/4465 loss 1.6728
  batch 450/4465 loss 1.6519
  batch 500/4465 loss 1.6077
  batch 550/4465 loss 1.5324
  batch 600/4465 loss 1.6236
  batch 650/4465 loss 1.6738
  batch 700/4465 loss 1.5148
  batch 750/4465 loss 1.6365
  batch 800/4465 loss 1.6743
  batch 850/4465 loss 1.5148
  batch 900/4465 loss 1.6513
  batch 950/4465 loss 1.6755
  batch 1000/4465 loss 1.5583
  batch 1050/4465 loss 1.6133
  batch 1100/4465 loss 1.5319
  batch 1150/4465 loss 1.5444
  batch 1200/4465 loss 1.5805
  batch 1250/4465 loss 1.6128
  batch 1300/4465 loss 1.5057
  batch 1350/4465 loss 1.5231
  batch 1400/4465 loss 1.5561
  batch 1450/4465 loss 1.5637
  batch 1500/4465 loss 1.7298
  batch 1550/4465 loss 1.5212
  batch 1600/4465 loss 1.5709
  batch 1650/4465 loss 1.6026
  batch 1700/4465 loss 1.6942
  batch 1750/4465 loss 1.6846
  batch 1800/4465 loss 1.6265
  batch 1850/4465 loss 1.6285
  batch 1900/4465 loss 1.7468
  batch 1950/4465 loss 1.4944
  batch 2000/4465 loss 1.6488
  batch 2050/4465 loss 1.6154
  batch 2100/4465 loss 1.6966
  batch 2150/4465 loss 1.4784
  batch 2200/4465 loss 1.7236
  batch 2250/4465 loss 1.5498
  batch 2300/4465 loss 1.6781
  batch 2350/4465 loss 1.5651
  batch 2400/4465 loss 1.6257
  batch 2450/4465 loss 1.5880
  batch 2500/4465 loss 1.6349
  batch 2550/4465 loss 1.5172
  batch 2600/4465 loss 1.5097
  batch 2650/4465 loss 1.6186
  batch 2700/4465 loss 1.6132
  batch 2750/4465 loss 1.5472
  batch 2800/4465 loss 1.5105
  batch 2850/4465 loss 1.6489
  batch 2900/4465 loss 1.4974
  batch 2950/4465 loss 1.5920
  batch 3000/4465 loss 1.5770
  batch 3050/4465 loss 1.5866
  batch 3100/4465 loss 1.6476
  batch 3150/4465 loss 1.5783
  batch 3200/4465 loss 1.6886
  batch 3250/4465 loss 1.5801
  batch 3300/4465 loss 1.5240
  batch 3350/4465 loss 1.6768
  batch 3400/4465 loss 1.6406
  batch 3450/4465 loss 1.6421
  batch 3500/4465 loss 1.5369
  batch 3550/4465 loss 1.5104
  batch 3600/4465 loss 1.5578
  batch 3650/4465 loss 1.6954
  batch 3700/4465 loss 1.6960
  batch 3750/4465 loss 1.5591
  batch 3800/4465 loss 1.4722
  batch 3850/4465 loss 1.6100
  batch 3900/4465 loss 1.5944
  batch 3950/4465 loss 1.5197
  batch 4000/4465 loss 1.7221
  batch 4050/4465 loss 1.7426
  batch 4100/4465 loss 1.5812
  batch 4150/4465 loss 1.6160
  batch 4200/4465 loss 1.5849
  batch 4250/4465 loss 1.5339
  batch 4300/4465 loss 1.5964
  batch 4350/4465 loss 1.5403
  batch 4400/4465 loss 1.6763
  batch 4450/4465 loss 1.5974
  batch 4465/4465 loss 1.5262
ep06/20  train 1.6039  val WAPE 0.2098  time 56.2s
  no improvement (4/4)
early stop
linear params: 227809

Starting epoch 1/20...
  batch 50/4465 loss 3.9793
  batch 100/4465 loss 3.8151
  batch 150/4465 loss 3.5813
  batch 200/4465 loss 3.4608
  batch 250/4465 loss 3.3776
  batch 300/4465 loss 3.3401
  batch 350/4465 loss 3.2578
  batch 400/4465 loss 3.0516
  batch 450/4465 loss 3.0496
  batch 500/4465 loss 3.2560
  batch 550/4465 loss 3.0994
  batch 600/4465 loss 3.0812
  batch 650/4465 loss 3.0208
  batch 700/4465 loss 2.9118
  batch 750/4465 loss 2.9076
  batch 800/4465 loss 2.7940
  batch 850/4465 loss 2.6143
  batch 900/4465 loss 2.5952
  batch 950/4465 loss 2.6041
  batch 1000/4465 loss 2.7319
  batch 1050/4465 loss 2.7350
  batch 1100/4465 loss 2.5566
  batch 1150/4465 loss 2.6260
  batch 1200/4465 loss 2.5095
  batch 1250/4465 loss 2.6177
  batch 1300/4465 loss 2.5898
  batch 1350/4465 loss 2.4625
  batch 1400/4465 loss 2.4313
  batch 1450/4465 loss 2.3928
  batch 1500/4465 loss 2.3571
  batch 1550/4465 loss 2.4367
  batch 1600/4465 loss 2.3763
  batch 1650/4465 loss 2.3631
  batch 1700/4465 loss 2.1814
  batch 1750/4465 loss 2.3271
  batch 1800/4465 loss 2.5033
  batch 1850/4465 loss 2.3813
  batch 1900/4465 loss 2.2972
  batch 1950/4465 loss 2.3671
  batch 2000/4465 loss 2.4122
  batch 2050/4465 loss 2.2611
  batch 2100/4465 loss 2.3080
  batch 2150/4465 loss 2.1611
  batch 2200/4465 loss 2.2322
  batch 2250/4465 loss 2.2089
  batch 2300/4465 loss 2.1813
  batch 2350/4465 loss 2.2688
  batch 2400/4465 loss 2.0408
  batch 2450/4465 loss 2.1278
  batch 2500/4465 loss 2.1942
  batch 2550/4465 loss 1.9887
  batch 2600/4465 loss 2.2098
  batch 2650/4465 loss 2.0956
  batch 2700/4465 loss 2.1210
  batch 2750/4465 loss 1.9913
  batch 2800/4465 loss 2.0206
  batch 2850/4465 loss 2.0314
  batch 2900/4465 loss 2.1369
  batch 2950/4465 loss 2.1781
  batch 3000/4465 loss 1.9877
  batch 3050/4465 loss 2.0686
  batch 3100/4465 loss 2.0509
  batch 3150/4465 loss 2.1959
  batch 3200/4465 loss 1.9591
  batch 3250/4465 loss 1.9660
  batch 3300/4465 loss 1.9749
  batch 3350/4465 loss 1.9937
  batch 3400/4465 loss 1.9636
  batch 3450/4465 loss 1.9713
  batch 3500/4465 loss 1.9746
  batch 3550/4465 loss 1.9601
  batch 3600/4465 loss 1.9774
  batch 3650/4465 loss 1.8235
  batch 3700/4465 loss 2.0147
  batch 3750/4465 loss 1.8878
  batch 3800/4465 loss 1.8836
  batch 3850/4465 loss 1.8281
  batch 3900/4465 loss 1.8645
  batch 3950/4465 loss 1.8492
  batch 4000/4465 loss 1.8427
  batch 4050/4465 loss 2.0010
  batch 4100/4465 loss 2.0929
  batch 4150/4465 loss 1.8449
  batch 4200/4465 loss 1.8484
  batch 4250/4465 loss 1.9079
  batch 4300/4465 loss 1.8593
  batch 4350/4465 loss 1.7479
  batch 4400/4465 loss 1.9509
  batch 4450/4465 loss 1.8107
  batch 4465/4465 loss 1.6805
ep01/20  train 2.3584  val WAPE 0.2181  time 49.5s
  ✓ new best WAPE: 0.2181

Starting epoch 2/20...
  batch 50/4465 loss 1.8614
  batch 100/4465 loss 1.6928
  batch 150/4465 loss 1.7582
  batch 200/4465 loss 1.7568
  batch 250/4465 loss 1.7545
  batch 300/4465 loss 1.7356
  batch 350/4465 loss 1.8226
  batch 400/4465 loss 1.9479
  batch 450/4465 loss 1.7539
  batch 500/4465 loss 1.7331
  batch 550/4465 loss 1.7417
  batch 600/4465 loss 1.7650
  batch 650/4465 loss 1.9042
  batch 700/4465 loss 1.7558
  batch 750/4465 loss 1.6875
  batch 800/4465 loss 1.8698
  batch 850/4465 loss 1.7586
  batch 900/4465 loss 1.7200
  batch 950/4465 loss 1.8806
  batch 1000/4465 loss 1.7739
  batch 1050/4465 loss 1.8642
  batch 1100/4465 loss 1.7821
  batch 1150/4465 loss 1.8360
  batch 1200/4465 loss 1.7430
  batch 1250/4465 loss 1.8338
  batch 1300/4465 loss 1.6783
  batch 1350/4465 loss 1.8247
  batch 1400/4465 loss 1.8222
  batch 1450/4465 loss 1.5648
  batch 1500/4465 loss 1.6280
  batch 1550/4465 loss 1.6130
  batch 1600/4465 loss 1.5398
  batch 1650/4465 loss 1.6833
  batch 1700/4465 loss 1.7094
  batch 1750/4465 loss 1.8640
  batch 1800/4465 loss 1.6539
  batch 1850/4465 loss 1.8365
  batch 1900/4465 loss 1.6174
  batch 1950/4465 loss 1.7139
  batch 2000/4465 loss 1.6744
  batch 2050/4465 loss 1.8299
  batch 2100/4465 loss 1.6015
  batch 2150/4465 loss 1.8032
  batch 2200/4465 loss 1.6714
  batch 2250/4465 loss 1.6708
  batch 2300/4465 loss 1.6262
  batch 2350/4465 loss 1.7039
  batch 2400/4465 loss 1.5349
  batch 2450/4465 loss 1.7918
  batch 2500/4465 loss 1.7303
  batch 2550/4465 loss 1.7181
  batch 2600/4465 loss 1.5898
  batch 2650/4465 loss 1.6010
  batch 2700/4465 loss 1.5339
  batch 2750/4465 loss 1.6480
  batch 2800/4465 loss 1.7564
  batch 2850/4465 loss 1.7766
  batch 2900/4465 loss 1.6811
  batch 2950/4465 loss 1.6581
  batch 3000/4465 loss 1.6764
  batch 3050/4465 loss 1.6379
  batch 3100/4465 loss 1.5561
  batch 3150/4465 loss 1.6588
  batch 3200/4465 loss 1.7172
  batch 3250/4465 loss 1.7443
  batch 3300/4465 loss 1.6445
  batch 3350/4465 loss 1.5226
  batch 3400/4465 loss 1.7030
  batch 3450/4465 loss 1.6780
  batch 3500/4465 loss 1.7182
  batch 3550/4465 loss 1.6910
  batch 3600/4465 loss 1.6065
  batch 3650/4465 loss 1.7697
  batch 3700/4465 loss 1.7355
  batch 3750/4465 loss 1.5736
  batch 3800/4465 loss 1.5981
  batch 3850/4465 loss 1.7354
  batch 3900/4465 loss 1.7197
  batch 3950/4465 loss 1.6097
  batch 4000/4465 loss 1.7736
  batch 4050/4465 loss 1.6369
  batch 4100/4465 loss 1.6813
  batch 4150/4465 loss 1.6127
  batch 4200/4465 loss 1.5560
  batch 4250/4465 loss 1.6699
  batch 4300/4465 loss 1.7601
  batch 4350/4465 loss 1.6743
  batch 4400/4465 loss 1.6516
  batch 4450/4465 loss 1.6195
  batch 4465/4465 loss 1.5894
ep02/20  train 1.7090  val WAPE 0.2060  time 50.6s
  ✓ new best WAPE: 0.2060

Starting epoch 3/20...
  batch 50/4465 loss 1.7868
  batch 100/4465 loss 1.5415
  batch 150/4465 loss 1.6553
  batch 200/4465 loss 1.6759
  batch 250/4465 loss 1.6613
  batch 300/4465 loss 1.5800
  batch 350/4465 loss 1.5738
  batch 400/4465 loss 1.7034
  batch 450/4465 loss 1.4639
  batch 500/4465 loss 1.5695
  batch 550/4465 loss 1.6349
  batch 600/4465 loss 1.7025
  batch 650/4465 loss 1.5162
  batch 700/4465 loss 1.7086
  batch 750/4465 loss 1.6636
  batch 800/4465 loss 1.7622
  batch 850/4465 loss 1.7413
  batch 900/4465 loss 1.6968
  batch 950/4465 loss 1.5855
  batch 1000/4465 loss 1.5766
  batch 1050/4465 loss 1.6440
  batch 1100/4465 loss 1.6906
  batch 1150/4465 loss 1.7368
  batch 1200/4465 loss 1.6608
  batch 1250/4465 loss 1.7550
  batch 1300/4465 loss 1.7091
  batch 1350/4465 loss 1.6191
  batch 1400/4465 loss 1.8114
  batch 1450/4465 loss 1.4875
  batch 1500/4465 loss 1.6719
  batch 1550/4465 loss 1.6560
  batch 1600/4465 loss 1.6402
  batch 1650/4465 loss 1.3125
  batch 1700/4465 loss 1.8967
  batch 1750/4465 loss 1.6562
  batch 1800/4465 loss 1.7054
  batch 1850/4465 loss 1.6423
  batch 1900/4465 loss 1.6729
  batch 1950/4465 loss 1.6372
  batch 2000/4465 loss 1.7713
  batch 2050/4465 loss 1.6346
  batch 2100/4465 loss 1.5995
  batch 2150/4465 loss 1.6584
  batch 2200/4465 loss 1.7157
  batch 2250/4465 loss 1.6065
  batch 2300/4465 loss 1.6080
  batch 2350/4465 loss 1.5530
  batch 2400/4465 loss 1.7416
  batch 2450/4465 loss 1.6260
  batch 2500/4465 loss 1.7542
  batch 2550/4465 loss 1.6470
  batch 2600/4465 loss 1.5087
  batch 2650/4465 loss 1.6848
  batch 2700/4465 loss 1.6190
  batch 2750/4465 loss 1.6826
  batch 2800/4465 loss 1.8903
  batch 2850/4465 loss 1.6688
  batch 2900/4465 loss 1.7290
  batch 2950/4465 loss 1.6425
  batch 3000/4465 loss 1.5798
  batch 3050/4465 loss 1.5680
  batch 3100/4465 loss 1.7930
  batch 3150/4465 loss 1.6086
  batch 3200/4465 loss 1.5011
  batch 3250/4465 loss 1.6456
  batch 3300/4465 loss 1.5177
  batch 3350/4465 loss 1.6357
  batch 3400/4465 loss 1.6679
  batch 3450/4465 loss 1.4376
  batch 3500/4465 loss 1.6404
  batch 3550/4465 loss 1.5052
  batch 3600/4465 loss 1.5693
  batch 3650/4465 loss 1.6371
  batch 3700/4465 loss 1.5588
  batch 3750/4465 loss 1.6518
  batch 3800/4465 loss 1.7874
  batch 3850/4465 loss 1.6137
  batch 3900/4465 loss 1.6343
  batch 3950/4465 loss 1.5703
  batch 4000/4465 loss 1.6468
  batch 4050/4465 loss 1.7630
  batch 4100/4465 loss 1.5529
  batch 4150/4465 loss 1.5899
  batch 4200/4465 loss 1.5616
  batch 4250/4465 loss 1.6775
  batch 4300/4465 loss 1.6041
  batch 4350/4465 loss 1.8564
  batch 4400/4465 loss 1.7379
  batch 4450/4465 loss 1.6262
  batch 4465/4465 loss 1.6305
ep03/20  train 1.6341  val WAPE 0.2119  time 24.1s
  no improvement (1/4)

Starting epoch 4/20...
  batch 50/4465 loss 1.6269
  batch 100/4465 loss 1.5944
  batch 150/4465 loss 1.6687
  batch 200/4465 loss 1.7450
  batch 250/4465 loss 1.7008
  batch 300/4465 loss 1.6559
  batch 350/4465 loss 1.6207
  batch 400/4465 loss 1.6954
  batch 450/4465 loss 1.6898
  batch 500/4465 loss 1.6519
  batch 550/4465 loss 1.5615
  batch 600/4465 loss 1.5082
  batch 650/4465 loss 1.6104
  batch 700/4465 loss 1.6766
  batch 750/4465 loss 1.7057
  batch 800/4465 loss 1.6353
  batch 850/4465 loss 1.6817
  batch 900/4465 loss 1.5624
  batch 950/4465 loss 1.7085
  batch 1000/4465 loss 1.6863
  batch 1050/4465 loss 1.7416
  batch 1100/4465 loss 1.6297
  batch 1150/4465 loss 1.7171
  batch 1200/4465 loss 1.5721
  batch 1250/4465 loss 1.6125
  batch 1300/4465 loss 1.6533
  batch 1350/4465 loss 1.6749
  batch 1400/4465 loss 1.5487
  batch 1450/4465 loss 1.5872
  batch 1500/4465 loss 1.5780
  batch 1550/4465 loss 1.7008
  batch 1600/4465 loss 1.5933
  batch 1650/4465 loss 1.6385
  batch 1700/4465 loss 1.6376
  batch 1750/4465 loss 1.5722
  batch 1800/4465 loss 1.7691
  batch 1850/4465 loss 1.5785
  batch 1900/4465 loss 1.6266
  batch 1950/4465 loss 1.7657
  batch 2000/4465 loss 1.6511
  batch 2050/4465 loss 1.8143
  batch 2100/4465 loss 1.6883
  batch 2150/4465 loss 1.5976
  batch 2200/4465 loss 1.5183
  batch 2250/4465 loss 1.6494
  batch 2300/4465 loss 1.5540
  batch 2350/4465 loss 1.4824
  batch 2400/4465 loss 1.5875
  batch 2450/4465 loss 1.6076
  batch 2500/4465 loss 1.6128
  batch 2550/4465 loss 1.7772
  batch 2600/4465 loss 1.7691
  batch 2650/4465 loss 1.7110
  batch 2700/4465 loss 1.5670
  batch 2750/4465 loss 1.5223
  batch 2800/4465 loss 1.7120
  batch 2850/4465 loss 1.6262
  batch 2900/4465 loss 1.7550
  batch 2950/4465 loss 1.5747
  batch 3000/4465 loss 1.7643
  batch 3050/4465 loss 1.6470
  batch 3100/4465 loss 1.7831
  batch 3150/4465 loss 1.6781
  batch 3200/4465 loss 1.7068
  batch 3250/4465 loss 1.6532
  batch 3300/4465 loss 1.5252
  batch 3350/4465 loss 1.6179
  batch 3400/4465 loss 1.6753
  batch 3450/4465 loss 1.6671
  batch 3500/4465 loss 1.6116
  batch 3550/4465 loss 1.7688
  batch 3600/4465 loss 1.7034
  batch 3650/4465 loss 1.7837
  batch 3700/4465 loss 1.5371
  batch 3750/4465 loss 1.5639
  batch 3800/4465 loss 1.5985
  batch 3850/4465 loss 1.7357
  batch 3900/4465 loss 1.7621
  batch 3950/4465 loss 1.6414
  batch 4000/4465 loss 1.6277
  batch 4050/4465 loss 1.5473
  batch 4100/4465 loss 1.5891
  batch 4150/4465 loss 1.6057
  batch 4200/4465 loss 1.6604
  batch 4250/4465 loss 1.6837
  batch 4300/4465 loss 1.6815
  batch 4350/4465 loss 1.7009
  batch 4400/4465 loss 1.5632
  batch 4450/4465 loss 1.6567
  batch 4465/4465 loss 1.5464
ep04/20  train 1.6299  val WAPE 0.2126  time 51.4s
  no improvement (2/4)

Starting epoch 5/20...
  batch 50/4465 loss 1.6270
  batch 100/4465 loss 1.5943
  batch 150/4465 loss 1.7324
  batch 200/4465 loss 1.6978
  batch 250/4465 loss 1.7179
  batch 300/4465 loss 1.5697
  batch 350/4465 loss 1.5591
  batch 400/4465 loss 1.5792
  batch 450/4465 loss 1.6644
  batch 500/4465 loss 1.5299
  batch 550/4465 loss 1.6760
  batch 600/4465 loss 1.5211
  batch 650/4465 loss 1.6824
  batch 700/4465 loss 1.6591
  batch 750/4465 loss 1.5859
  batch 800/4465 loss 1.5436
  batch 850/4465 loss 1.6872
  batch 900/4465 loss 1.8188
  batch 950/4465 loss 1.6326
  batch 1000/4465 loss 1.5308
  batch 1050/4465 loss 1.4663
  batch 1100/4465 loss 1.5416
  batch 1150/4465 loss 1.6434
  batch 1200/4465 loss 1.6601
  batch 1250/4465 loss 1.6256
  batch 1300/4465 loss 1.6071
  batch 1350/4465 loss 1.5540
  batch 1400/4465 loss 1.6681
  batch 1450/4465 loss 1.7285
  batch 1500/4465 loss 1.7004
  batch 1550/4465 loss 1.6456
  batch 1600/4465 loss 1.6931
  batch 1650/4465 loss 1.5052
  batch 1700/4465 loss 1.5888
  batch 1750/4465 loss 1.5984
  batch 1800/4465 loss 1.6378
  batch 1850/4465 loss 1.5258
  batch 1900/4465 loss 1.6358
  batch 1950/4465 loss 1.4893
  batch 2000/4465 loss 1.5954
  batch 2050/4465 loss 1.4895
  batch 2100/4465 loss 1.7181
  batch 2150/4465 loss 1.6076
  batch 2200/4465 loss 1.5748
  batch 2250/4465 loss 1.5854
  batch 2300/4465 loss 1.5714
  batch 2350/4465 loss 1.8330
  batch 2400/4465 loss 1.6223
  batch 2450/4465 loss 1.7065
  batch 2500/4465 loss 1.6934
  batch 2550/4465 loss 1.6586
  batch 2600/4465 loss 1.5719
  batch 2650/4465 loss 1.5386
  batch 2700/4465 loss 1.6047
  batch 2750/4465 loss 1.6136
  batch 2800/4465 loss 1.6849
  batch 2850/4465 loss 1.6432
  batch 2900/4465 loss 1.7526
  batch 2950/4465 loss 1.6367
  batch 3000/4465 loss 1.5881
  batch 3050/4465 loss 1.7007
  batch 3100/4465 loss 1.7024
  batch 3150/4465 loss 1.6336
  batch 3200/4465 loss 1.6160
  batch 3250/4465 loss 1.4974
  batch 3300/4465 loss 1.7837
  batch 3350/4465 loss 1.6425
  batch 3400/4465 loss 1.5681
  batch 3450/4465 loss 1.7219
  batch 3500/4465 loss 1.6423
  batch 3550/4465 loss 1.7395
  batch 3600/4465 loss 1.4902
  batch 3650/4465 loss 1.4460
  batch 3700/4465 loss 1.5714
  batch 3750/4465 loss 1.4870
  batch 3800/4465 loss 1.6134
  batch 3850/4465 loss 1.7026
  batch 3900/4465 loss 1.5685
  batch 3950/4465 loss 1.6706
  batch 4000/4465 loss 1.6685
  batch 4050/4465 loss 1.5584
  batch 4100/4465 loss 1.6340
  batch 4150/4465 loss 1.5340
  batch 4200/4465 loss 1.5583
  batch 4250/4465 loss 1.6251
  batch 4300/4465 loss 1.7187
  batch 4350/4465 loss 1.6218
  batch 4400/4465 loss 1.6077
  batch 4450/4465 loss 1.6310
  batch 4465/4465 loss 1.8455
ep05/20  train 1.6310  val WAPE 0.2166  time 51.3s
  no improvement (3/4)

Starting epoch 6/20...
  batch 50/4465 loss 1.6167
  batch 100/4465 loss 1.6424
  batch 150/4465 loss 1.5943
  batch 200/4465 loss 1.7004
  batch 250/4465 loss 1.5977
  batch 300/4465 loss 1.7280
  batch 350/4465 loss 1.5437
  batch 400/4465 loss 1.6785
  batch 450/4465 loss 1.6355
  batch 500/4465 loss 1.6517
  batch 550/4465 loss 1.6300
  batch 600/4465 loss 1.5725
  batch 650/4465 loss 1.5568
  batch 700/4465 loss 1.7947
  batch 750/4465 loss 1.6878
  batch 800/4465 loss 1.6131
  batch 850/4465 loss 1.7339
  batch 900/4465 loss 1.6079
  batch 950/4465 loss 1.6689
  batch 1000/4465 loss 1.5896
  batch 1050/4465 loss 1.5893
  batch 1100/4465 loss 1.6925
  batch 1150/4465 loss 1.5346
  batch 1200/4465 loss 1.6106
  batch 1250/4465 loss 1.5504
  batch 1300/4465 loss 1.7704
  batch 1350/4465 loss 1.6760
  batch 1400/4465 loss 1.7417
  batch 1450/4465 loss 1.5780
  batch 1500/4465 loss 1.6051
  batch 1550/4465 loss 1.6493
  batch 1600/4465 loss 1.4985
  batch 1650/4465 loss 1.7390
  batch 1700/4465 loss 1.5396
  batch 1750/4465 loss 1.5646
  batch 1800/4465 loss 1.7286
  batch 1850/4465 loss 1.7787
  batch 1900/4465 loss 1.7406
  batch 1950/4465 loss 1.6256
  batch 2000/4465 loss 1.6105
  batch 2050/4465 loss 1.5941
  batch 2100/4465 loss 1.6514
  batch 2150/4465 loss 1.6551
  batch 2200/4465 loss 1.6567
  batch 2250/4465 loss 1.7204
  batch 2300/4465 loss 1.5442
  batch 2350/4465 loss 1.6359
  batch 2400/4465 loss 1.4970
  batch 2450/4465 loss 1.5389
  batch 2500/4465 loss 1.5906
  batch 2550/4465 loss 1.5275
  batch 2600/4465 loss 1.4448
  batch 2650/4465 loss 1.7476
  batch 2700/4465 loss 1.7649
  batch 2750/4465 loss 1.7156
  batch 2800/4465 loss 1.5457
